GERP_NR	GERP_RS	PhyloP	PhyloM	PhyloV	PhastP	PhastM	PhastV	GC	CpG	EncExp	EncH3K27Ac	EncH3K4Me1	EncH3K4Me3	EncOCCombPVal	EncOCDNasePVal	EncOCFairePVal	EncOCpolIIPVal	EncOCctcfPVal	EncOCmycPVal	EncOCDNaseSig	EncOCFaireSig	EncOCpolIISig	EncOCctcfSig	EncOCmycSig	TFBS	TFBSPeaks	TFBSPeaksMax	cHmmTSSOdds	cHmmTxOdds	cHmmEnhOdds	cHmmZnfOdds	cHmmReprOdds	bStatistic	minDistTSS	minDistTSE
2.58261531383	4.15791074602	0.523214941253	1.66038263931	3.63320269407	3.19033901203	5.9054893309	6.15337491623	0.908872636076	0.977240273586	0.769762480772	1.54415253291	0.873268247047	1.62813187911	1.82849054315	1.69651355945	1.98344657351	1.71040075981	1.02453788233	1.43538602702	1.83771405845	2.14931697264	1.82704931756	1.71303949045	1.84478295697	1.54670648271	1.53257237053	1.47100530663	1.62281810461	0.844754296628	1.1788415697	1.29993901924	0.618611727709	-0.494992601519	0.351435673163	-0.320601505183
2.58297105183	4.16324669847	0.524623772849	1.66299666888	3.63504755471	3.19228110235	5.90725704914	6.1538404502	0.908699356801	0.977092738304	0.769374462009	1.54393371071	0.873060802905	1.62791185588	1.8284839583	1.6964878662	1.98347910212	1.71031493054	1.02456966649	1.43534538469	1.83762922331	2.14929896821	1.82695186154	1.71298575034	1.84469195597	1.54670082772	1.53256264142	1.47095664493	1.62243535972	0.844182362063	1.17834856532	1.29939997392	0.618281760517	-0.494749677287	0.351409329884	-0.320701562527
2.5833531835	4.16842260179	0.5259888998	1.6655297103	3.6368637563	3.19415913094	5.90851825026	6.15471159454	0.908534415675	0.976938528235	0.769021576609	1.54375432566	0.872877442161	1.627690752	1.82847341702	1.69646411697	1.98352748281	1.71023821614	1.0245906683	1.43529563063	1.83757591524	2.14928554549	1.82685156248	1.71293473028	1.84460594274	1.54669590312	1.53254957671	1.47092603102	1.62207523004	0.84365636246	1.17787848385	1.29889305078	0.617980578173	-0.494532885335	0.351394316581	-0.320782028106
2.58371286799	4.17343090212	0.527305713588	1.66798458114	3.63866927331	3.19580353949	5.91024509561	6.1555294227	0.908379011828	0.976801676676	0.768698238446	1.54357271317	0.872701548645	1.62748473847	1.82846596904	1.69644432459	1.98355190287	1.71017962737	1.02461638877	1.43526305643	1.83750788199	2.14927211233	1.82675319792	1.71289446878	1.84452410381	1.54668753919	1.53254144863	1.47089549144	1.62174531345	0.843138576532	1.1774403229	1.29841691423	0.617690558805	-0.494308053661	0.351377124809	-0.320872375162
2.58404689483	4.17828818341	0.528578751021	1.67036635428	3.64045512942	3.19783266534	5.91135702931	6.15641295865	0.908233956299	0.976673272648	0.768369038183	1.54340660965	0.87252291602	1.62730752658	1.82846152538	1.69643223666	1.98360313209	1.71011194946	1.02463670103	1.43522920068	1.83744941979	2.14926024305	1.82665927236	1.71284098085	1.84445702471	1.54667505032	1.53253741997	1.47086485623	1.62143419908	0.8426764474	1.17702679507	1.29796838605	0.617426539308	-0.494117392213	0.351355460786	-0.320964158996
2.58441001497	4.18300065142	0.529814904333	1.67266605743	3.64229345558	3.1995409746	5.91304350048	6.15773361513	0.9080856484	0.976559343255	0.768085630506	1.54323711352	0.872365455542	1.62712575643	1.82845016273	1.6964138781	1.98363387086	1.71006899759	1.02465403393	1.43520822309	1.83741065612	2.14925616788	1.82657776172	1.71281108668	1.84438456492	1.5466714957	1.53252875036	1.47084226733	1.62113340989	0.842239836999	1.17664579706	1.29755920161	0.61717145824	-0.49392274676	0.351339728873	-0.321033022274
2.58469852746	4.18756473036	0.531015519702	1.67490263151	3.6440494772	3.20130545346	5.91462814529	6.15863872768	0.907949912752	0.976448441526	0.767810372311	1.54309258637	0.872220340458	1.62695892673	1.82844242603	1.69640611709	1.98367325451	1.71000975035	1.02467808978	1.43517164153	1.83734857373	2.1492367607	1.82649361802	1.71276092899	1.84430813539	1.54666781621	1.53252122429	1.47080826363	1.62086622756	0.841835706882	1.17627640025	1.29716105937	0.616933851131	-0.493754065263	0.351307469919	-0.321106937893
2.58502231287	4.19198579901	0.532159503225	1.67706172644	3.64592617475	3.2029435412	5.91724586446	6.15992717743	0.907835858545	0.976335887281	0.767551571535	1.54295715736	0.872084764721	1.62679981769	1.8284443205	1.69637955938	1.98369344401	1.70994946912	1.02470082326	1.43514930896	1.83730635743	2.14922493593	1.82642497133	1.71271890738	1.8442498535	1.54666805472	1.53252220571	1.47077139243	1.62060268712	0.84145890041	1.17594586111	1.2967904592	0.616715961785	-0.493594204605	0.351293957537	-0.321171015879
2.5852944603	4.19628648783	0.53329580532	1.67917113594	3.64754012123	3.20447999899	5.91798188801	6.16124543691	0.907717616499	0.97624165657	0.767312554021	1.54282515602	0.871955287039	1.62664753413	1.82843790806	1.69636911042	1.98373764188	1.70991079293	1.02471260529	1.43513216435	1.83725992616	2.14922294377	1.82635728658	1.71267958572	1.84418939682	1.54666061204	1.53252305301	1.47076417233	1.62036447373	0.841081718697	1.17561713446	1.2964407172	0.616488317411	-0.493441930051	0.351275740469	-0.321237926479
2.58559538915	4.20044800715	0.534372084035	1.68120480081	3.64933051354	3.20592153923	5.92057231316	6.16243843396	0.907603396059	0.976147307166	0.767069917958	1.54271076266	0.871827101506	1.62651200026	1.82843449137	1.69635929962	1.9837651454	1.70987600386	1.02472445312	1.43511097285	1.83721339142	2.14921251177	1.8262857519	1.712645579	1.84412130208	1.54665892351	1.53252081718	1.47073580912	1.62013095708	0.840734883277	1.17531610257	1.2961186731	0.616293712222	-0.493293242563	0.351264582195	-0.32129270859
